,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy_scope,error_scope,accuracy_kmeans,error_kmeans,accuracy_phertilizer,error_phertilizer,accuracy_pharming,error_pharming,accuracy_sbmclone,error_sbmclone,accuracy_scope_all
752,5000,15,500,0.1,5,2,61.9141,,1040.3613,,9403.2697,,13454.2328,,164.3425,,1102.2754
753,5000,15,500,0.1,5,3,97.0646,,1028.3889,,16596.2516,,26355.4492,,3293.3181,,1125.4534999999998
754,5000,15,500,0.1,5,4,993.7986,,118.5429,,1259.2863,,24111.3838,,1641.2448,,1112.3415
755,5000,15,500,0.1,10,0,51.2486,,139.6991,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.1_p10_s0/benchmark',23166.0926,,257.384,,190.9477
756,5000,15,500,0.1,10,1,80.8069,,1113.3697,,4321.2954,,19917.2076,,10988.2403,,1194.1766
757,5000,15,500,0.1,10,2,70.2903,,978.629,,11598.5292,,21390.9779,,405.5766,,1048.9193
758,5000,15,500,0.1,10,3,129.4564,,980.6627,,4273.0098,,19493.1787,,1081.9201,,1110.1191
759,5000,15,500,0.1,10,4,37.6008,,115.9034,,3492.0514,,33809.8299,,158.868,,153.5042
760,5000,15,500,0.1,15,0,43.8135,,109.5142,,24540.8312,,22601.5859,,682.8638,,153.3277
761,5000,15,500,0.1,15,1,129.4267,,1071.697,,2787.6224,,29053.8951,,1486.9233,,1201.1236999999999
762,5000,15,500,0.1,15,2,64.1664,,979.2939,,25123.8155,,29334.329,,127.3089,,1043.4603
763,5000,15,500,0.1,15,3,10.1831,,961.5815,,4294.0831,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size500_cov0.1_p15_s3/benchmark',280.5785,,971.7646
764,5000,15,500,0.1,15,4,19.8954,,105.6751,,6235.7523,,21690.8058,,295.7061,,125.5705
765,5000,15,1000,0.02,5,0,7959.19,,294.6911,,18639.0598,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p5_s0/benchmark',271.3886,,8253.881099999999
766,5000,15,1000,0.02,5,1,6976.1274,,3607.4193,,4569.0181,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p5_s1/benchmark',67.5674,,10583.5467
767,5000,15,1000,0.02,5,2,117.6419,,3294.7231,,16984.6094,,23335.1782,,289.1259,,3412.3650000000002
768,5000,15,1000,0.02,5,3,135.0614,,2516.676,,7377.2858,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p5_s3/benchmark',445.4357,,2651.7374
769,5000,15,1000,0.02,5,4,31.2762,,217.4239,,2520.6574,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p5_s4/benchmark',384.7945,,248.7001
770,5000,15,1000,0.02,10,0,41.2042,,314.573,,27306.0713,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p10_s0/benchmark',271.2089,,355.7772
771,5000,15,1000,0.02,10,1,13722.0463,,3601.2792,,7123.7538,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p10_s1/benchmark',226.1501,,17323.3255
772,5000,15,1000,0.02,10,2,1141.3719,,3608.2466,,11762.58,,21315.2339,,289.5747,,4749.6185000000005
773,5000,15,1000,0.02,10,3,54.7905,,2581.0632,,3531.5429,,31955.5649,,441.5607,,2635.8537
774,5000,15,1000,0.02,10,4,647.3118,,235.5439,,5670.6078,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p10_s4/benchmark',119.8403,,882.8557
775,5000,15,1000,0.02,15,0,9.6793,,2387.9891,,1718.9932,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p15_s0/benchmark',339.6302,,2397.6683999999996
776,5000,15,1000,0.02,15,1,109.5753,,3429.7752,,2944.4383,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p15_s1/benchmark',252.9355,,3539.3505
777,5000,15,1000,0.02,15,2,149.6279,,3800.8129,,7301.6543,,23825.0179,,280.939,,3950.4408
778,5000,15,1000,0.02,15,3,75.7834,,2819.4994,,2332.5005,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p15_s3/benchmark',263.5027,,2895.2828
779,5000,15,1000,0.02,15,4,38.6232,,273.8053,,1272.5601,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p15_s4/benchmark',175.6114,,312.4285
780,5000,15,1000,0.05,5,0,260.5376,,302.1219,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p5_s0/benchmark',,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p5_s0/benchmark',468.1331,,562.6595
781,5000,15,1000,0.05,5,1,129.9655,,3275.7472,,7881.4662,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p5_s1/benchmark',86.1997,,3405.7126999999996
782,5000,15,1000,0.05,5,2,119.4397,,3379.7187,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p5_s2/benchmark',28867.3147,,538.4894,,3499.1584
783,5000,15,1000,0.05,5,3,126.0648,,2460.5046,,24483.551,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p5_s3/benchmark',1393.7387,,2586.5694000000003
784,5000,15,1000,0.05,5,4,802.4395,,217.0928,,2800.6453,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p5_s4/benchmark',1010.0672,,1019.5323
785,5000,15,1000,0.05,10,0,44.5795,,295.8832,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p10_s0/benchmark',,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p10_s0/benchmark',176.5311,,340.4627
786,5000,15,1000,0.05,10,1,864.4947,,3422.7546,,18210.6902,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p10_s1/benchmark',1585.6736,,4287.2493
787,5000,15,1000,0.05,10,2,92.0892,,3556.5413,,30894.6068,,26397.6626,,544.324,,3648.6304999999998
788,5000,15,1000,0.05,10,3,10182.6825,,2553.8769,,3325.9269,,32273.7444,,903.1668,,12736.559400000002
789,5000,15,1000,0.05,10,4,97.9463,,218.2534,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p10_s4/benchmark',33448.3442,,259.7311,,316.1997
790,5000,15,1000,0.05,15,0,150.4316,,1716.7744,,24784.9447,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p15_s0/benchmark',793.3087,,1867.2060000000001
791,5000,15,1000,0.05,15,1,132.786,,3362.4292,,3753.6028,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p15_s1/benchmark',323.3711,,3495.2152
792,5000,15,1000,0.05,15,2,148.2086,,3789.5754,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p15_s2/benchmark',19534.5836,,473.7282,,3937.784
793,5000,15,1000,0.05,15,3,33.3047,,2859.7035,,8758.0057,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p15_s3/benchmark',601.0931,,2893.0082
794,5000,15,1000,0.05,15,4,146.2564,,296.8996,,5941.6525,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p15_s4/benchmark',373.038,,443.15600000000006
795,5000,15,1000,0.1,5,0,56.4273,,317.3619,,9531.7957,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p5_s0/benchmark',1074.5301,,373.7892
796,5000,15,1000,0.1,5,1,452.0346,,3475.652,,9761.3696,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p5_s1/benchmark',359.805,,3927.6866
797,5000,15,1000,0.1,5,2,8.234,,3450.8899,,13039.5807,,30285.8136,,863.8584,,3459.1239
798,5000,15,1000,0.1,5,3,271.0143,,2452.6595,,9927.0993,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p5_s3/benchmark',2195.4352,,2723.6738
799,5000,15,1000,0.1,5,4,109.7185,,246.7437,,5239.5137,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p5_s4/benchmark',943.9489,,356.4622
800,5000,15,1000,0.1,10,0,61.0257,,285.8428,,10376.7548,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p10_s0/benchmark',872.8501,,346.86850000000004
801,5000,15,1000,0.1,10,1,26.188,,3412.2802,,4604.8416,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p10_s1/benchmark',1640.2651,,3438.4682000000003
802,5000,15,1000,0.1,10,2,151.1396,,3709.0754,,2704.6658,,27732.4957,,926.1191,,3860.215
803,5000,15,1000,0.1,10,3,41.1757,,2547.2038,,6640.3236,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p10_s3/benchmark',1050.6071,,2588.3794999999996
804,5000,15,1000,0.1,10,4,534.8347,,267.4495,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.1_p10_s4/benchmark',33003.9964,,413.2018,,802.2842
805,5000,15,1000,0.1,15,0,160.4305,,1859.983,,14340.921,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p15_s0/benchmark',1080.5225,,2020.4134999999999
806,5000,15,1000,0.1,15,1,38.3981,,3256.8872,,1956.5865,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p15_s1/benchmark',524.0548,,3295.2853
807,5000,15,1000,0.1,15,2,146.6283,,3608.3604,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.1_p15_s2/benchmark',22690.9793,,708.8985,,3754.9887
808,5000,15,1000,0.1,15,3,99.0555,,2871.1768,,18642.5788,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p15_s3/benchmark',911.32,,2970.2323
809,5000,15,1000,0.1,15,4,82.9254,,306.8389,,2848.2522,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p15_s4/benchmark',601.8444,,389.76430000000005
810,10000,5,100,0.02,5,0,13.9531,,22.8913,,523.9731,,2872.2538,,36.5624,,36.8444
811,10000,5,100,0.02,5,1,52.0487,,5.5335,,702.6267,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.02_p5_s1/benchmark',13.8639,,57.5822
812,10000,5,100,0.02,5,2,5.088,,6.4192,,979.4171,,2071.7161,,21.1862,,11.507200000000001
813,10000,5,100,0.02,5,3,13.6914,,10.529,,617.2011,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.02_p5_s3/benchmark',20.9275,,24.220399999999998
814,10000,5,100,0.02,5,4,12.2946,,22.5477,,1145.8726,,3199.2027,,28.5435,,34.8423
815,10000,5,100,0.02,10,0,17.6398,,13.4805,,757.3739,,2747.4186,,34.4508,,31.1203
816,10000,5,100,0.02,10,1,7.9155,,7.0249,,715.4483,,3346.6607,,45.8979,,14.9404
817,10000,5,100,0.02,10,2,23.5311,,14.1059,,814.9389,,1105.6701,,34.7153,,37.637
818,10000,5,100,0.02,10,3,7.8141,,7.8451,,1250.7008,,4348.2263,,23.1109,,15.6592
819,10000,5,100,0.02,10,4,28.9042,,23.9873,,580.9154,,6339.5991,,21.6541,,52.8915
820,10000,5,100,0.02,15,0,18.0844,,16.7306,,757.003,,2810.2913,,37.985,,34.815
821,10000,5,100,0.02,15,1,23.1395,,9.3327,,751.6363,,4233.2027,,15.0491,,32.4722
822,10000,5,100,0.02,15,2,16.6806,,14.8171,,700.9075,,978.7665,,39.4391,,31.4977
823,10000,5,100,0.02,15,3,30.4831,,11.5359,,739.0771,,3516.0673,,32.5604,,42.019
824,10000,5,100,0.02,15,4,22.0432,,18.5228,,688.7723,,5721.9654,,27.222,,40.566
825,10000,5,100,0.05,5,0,26.3169,,9.3944,,1631.1798,,3257.44,,67.1045,,35.7113
826,10000,5,100,0.05,5,1,23.3484,,6.468,,2033.0045,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.05_p5_s1/benchmark',32.9957,,29.8164
827,10000,5,100,0.05,5,2,4.6925,,5.7101,,1672.7758,,2001.9349,,72.558,,10.4026
828,10000,5,100,0.05,5,3,72.4312,,7.8293,,1763.9569,,4456.3418,,35.6225,,80.26050000000001
829,10000,5,100,0.05,5,4,12.6116,,19.0712,,2344.7983,,3311.6116,,50.0504,,31.6828
830,10000,5,100,0.05,10,0,28.9996,,21.7308,,1334.8201,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.05_p10_s0/benchmark',34.1452,,50.7304
831,10000,5,100,0.05,10,1,15.5099,,6.9668,,2066.2646,,3172.707,,84.5688,,22.4767
832,10000,5,100,0.05,10,2,20.1246,,20.2927,,1576.841,,1310.9196,,33.6313,,40.4173
833,10000,5,100,0.05,10,3,6.9589,,7.7111,,3041.3518,,4226.2999,,54.9107,,14.67
834,10000,5,100,0.05,10,4,35.3554,,23.0172,,2307.731,,6335.2689,,61.9209,,58.372600000000006
835,10000,5,100,0.05,15,0,33.8884,,30.3176,,2284.5671,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.05_p15_s0/benchmark',62.0096,,64.20599999999999
836,10000,5,100,0.05,15,1,24.3398,,10.4797,,2201.9245,,4337.1292,,72.9907,,34.8195
837,10000,5,100,0.05,15,2,16.4049,,29.623,,1309.8114,,916.5884,,83.4709,,46.0279
838,10000,5,100,0.05,15,3,27.5514,,22.6416,,2073.7631,,3211.4406,,89.7297,,50.193
839,10000,5,100,0.05,15,4,20.4818,,20.0978,,3068.551,,4981.9224,,56.1174,,40.5796
840,10000,5,100,0.1,5,0,13.2547,,12.1053,,3528.3908,,3071.7361,,90.9333,,25.36
841,10000,5,100,0.1,5,1,46.987,,7.2842,,3098.6943,,3802.6915,,38.248,,54.2712
842,10000,5,100,0.1,5,2,5.308,,6.0377,,1925.014,,2205.4622,,128.2727,,11.3457
843,10000,5,100,0.1,5,3,39.5013,,6.6962,,2658.31,,4669.4415,,44.1608,,46.1975
844,10000,5,100,0.1,5,4,26.7741,,32.8919,,2386.4577,,3471.5032,,87.7184,,59.666
845,10000,5,100,0.1,10,0,20.7743,,14.3073,,1390.2933,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.1_p10_s0/benchmark',476.4782,,35.0816
846,10000,5,100,0.1,10,1,10.6184,,6.5731,,3960.6998,,3278.8082,,131.9234,,17.191499999999998
847,10000,5,100,0.1,10,2,17.2032,,18.5674,,1598.5541,,1263.7148,,126.7114,,35.7706
848,10000,5,100,0.1,10,3,30.8013,,6.558,,4410.4661,,4646.7676,,82.0414,,37.359300000000005
849,10000,5,100,0.1,10,4,31.0401,,16.6373,,1300.8553,,6346.3743,,123.1897,,47.6774
850,10000,5,100,0.1,15,0,21.8118,,17.5464,,1894.5749,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.1_p15_s0/benchmark',102.9117,,39.3582
851,10000,5,100,0.1,15,1,10.436,,7.9072,,4011.6005,,4448.6606,,154.9307,,18.3432
852,10000,5,100,0.1,15,2,20.5836,,10.6289,,1740.3443,,1011.2377,,667.9707,,31.2125
853,10000,5,100,0.1,15,3,22.1342,,15.6386,,1421.8649,,3561.2458,,148.855,,37.772800000000004
854,10000,5,100,0.1,15,4,22.0209,,13.4112,,2984.9691,,5177.4853,,119.2733,,35.4321
855,10000,5,500,0.02,5,0,15.3594,,11.1813,,3988.4242,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size500_cov0.02_p5_s0/benchmark',189.7243,,26.5407
856,10000,5,500,0.02,5,1,18.0815,,13.8737,,6195.9371,,13188.2204,,151.9654,,31.955199999999998
857,10000,5,500,0.02,5,2,19.0863,,24.5547,,6961.2496,,13595.2288,,144.0456,,43.641000000000005
858,10000,5,500,0.02,5,3,62.6645,,12.8872,,3910.8675,,13200.9918,,82.9512,,75.5517
859,10000,5,500,0.02,5,4,22.6882,,14.9068,,3059.0185,,8187.6004,,289.1836,,37.595
860,10000,5,500,0.02,10,0,4.6022,,13.254,,5183.7058,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size500_cov0.02_p10_s0/benchmark',88.2158,,17.8562
861,10000,5,500,0.02,10,1,14.1143,,12.7529,,2904.363,,12796.2062,,203.9053,,26.8672
862,10000,5,500,0.02,10,2,16.5906,,14.7176,,6019.6607,,5425.0992,,138.1359,,31.3082
863,10000,5,500,0.02,10,3,24.3533,,12.8243,,6531.1168,,15661.5694,,217.5412,,37.1776
864,10000,5,500,0.02,10,4,28.7078,,25.2438,,2065.9816,,8539.7645,,669.4237,,53.9516
865,10000,5,500,0.02,15,0,57.1266,,15.9868,,4181.7587,,16092.1127,,145.186,,73.1134
866,10000,5,500,0.02,15,1,16.0798,,16.5198,,3355.0744,,9022.5296,,154.1613,,32.599599999999995
867,10000,5,500,0.02,15,2,272.7782,,16.1131,,7895.4859,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size500_cov0.02_p15_s2/benchmark',127.5128,,288.8913
868,10000,5,500,0.02,15,3,177.039,,19.9231,,1892.882,,9652.2774,,321.5718,,196.9621
869,10000,5,500,0.02,15,4,46.206,,14.5795,,4230.3918,,16894.4756,,154.8732,,60.7855
870,10000,5,500,0.05,5,0,30.6296,,16.254,,2520.4645,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size500_cov0.05_p5_s0/benchmark',364.4178,,46.8836
871,10000,5,500,0.05,5,1,15.2169,,14.1179,,3416.5464,,13078.5984,,116.5739,,29.3348
872,10000,5,500,0.05,5,2,8.553,,22.8215,,8595.9044,,12810.5736,,225.4052,,31.3745
873,10000,5,500,0.05,5,3,41.1608,,14.966,,6327.0926,,13433.941,,76.6677,,56.1268
874,10000,5,500,0.05,5,4,20.1369,,18.9274,,2336.4786,,7722.6916,,355.1499,,39.0643
875,10000,5,500,0.05,10,0,13.1084,,14.2859,,3075.8259,,19067.0458,,1758.5047,,27.3943
876,10000,5,500,0.05,10,1,13.2394,,13.76,,2283.0683,,13617.3673,,403.0521,,26.9994
877,10000,5,500,0.05,10,2,6.1675,,15.4636,,3230.1484,,5250.8751,,170.2816,,21.6311
878,10000,5,500,0.05,10,3,17.3372,,14.2463,,3885.2535,,14339.543,,401.4074,,31.5835
879,10000,5,500,0.05,10,4,15.2177,,15.0379,,635.9961,,9142.3153,,319.7009,,30.2556
880,10000,5,500,0.05,15,0,19.2892,,15.971,,4101.0714,,15825.7755,,367.9056,,35.2602
881,10000,5,500,0.05,15,1,16.4374,,15.6622,,2651.4668,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size500_cov0.05_p15_s1/benchmark',751.6958,,32.0996
882,10000,5,500,0.05,15,2,8.9489,,14.2512,,9352.0898,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size500_cov0.05_p15_s2/benchmark',235.9038,,23.2001
883,10000,5,500,0.05,15,3,17.3675,,27.8424,,1912.4534,,12555.3008,,297.2824,,45.209900000000005
884,10000,5,500,0.05,15,4,22.7827,,21.916,,2787.6281,,16141.5726,,354.0769,,44.6987
885,10000,5,500,0.1,5,0,17.1912,,13.0342,,1333.6994,,10123.8264,,503.7635,,30.2254
886,10000,5,500,0.1,5,1,27.7278,,14.8885,,2716.0943,,13829.8536,,359.9867,,42.616299999999995
887,10000,5,500,0.1,5,2,21.5028,,12.6707,,7242.8229,,14196.7542,,389.847,,34.173500000000004
888,10000,5,500,0.1,5,3,52.07,,14.4571,,4154.4063,,14615.2505,,471.0867,,66.5271
889,10000,5,500,0.1,5,4,10.7889,,25.361,,1410.35,,8699.5173,,2196.39,,36.1499
890,10000,5,500,0.1,10,0,5.7067,,14.3584,,4481.7844,,18371.5407,,453.5904,,20.0651
891,10000,5,500,0.1,10,1,23.2038,,12.3429,,1370.2777,,14173.6901,,730.8366,,35.5467
892,10000,5,500,0.1,10,2,15.2729,,20.7335,,4545.7703,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size500_cov0.1_p10_s2/benchmark',396.8904,,36.0064
893,10000,5,500,0.1,10,3,18.6694,,14.485,,3797.5946,,14861.4038,,508.0537,,33.154399999999995
894,10000,5,500,0.1,10,4,6.4082,,15.7391,,415.3678,,7246.7949,,320.5828,,22.1473
895,10000,5,500,0.1,15,0,9.2716,,16.6029,,3190.5725,,17160.1172,,2286.8176,,25.8745
896,10000,5,500,0.1,15,1,19.0545,,16.458,,4812.5455,,7983.9103,,670.4248,,35.5125
897,10000,5,500,0.1,15,2,7.3225,,16.0622,,2742.8156,,12689.492,,391.5325,,23.384700000000002
898,10000,5,500,0.1,15,3,22.1855,,13.4294,,1837.3526,,12523.6857,,644.3136,,35.6149
899,10000,5,500,0.1,15,4,6.4601,,14.6871,,3189.3035,,16250.6428,,652.3753,,21.147199999999998
900,10000,5,1000,0.02,5,0,18.8219,,32.1625,,4830.3828,,20755.4657,,241.1616,,50.9844
901,10000,5,1000,0.02,5,1,14.611,,27.9801,,4703.8825,,24213.7636,,222.0104,,42.5911
902,10000,5,1000,0.02,5,2,11.8248,,29.6956,,7507.5524,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.02_p5_s2/benchmark',259.5679,,41.520399999999995
903,10000,5,1000,0.02,5,3,69.9433,,27.8398,,4020.1062,,24985.5495,,231.3437,,97.78309999999999
904,10000,5,1000,0.02,5,4,6.0027,,28.619,,1569.1807,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.02_p5_s4/benchmark',300.498,,34.6217
905,10000,5,1000,0.02,10,0,22.6394,,27.0871,,2136.2245,,22880.8886,,321.1064,,49.7265
906,10000,5,1000,0.02,10,1,8.4353,,28.63,,8322.3525,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.02_p10_s1/benchmark',929.6363,,37.0653
907,10000,5,1000,0.02,10,2,10.2656,,29.7705,,6589.5441,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.02_p10_s2/benchmark',256.7279,,40.0361
908,10000,5,1000,0.02,10,3,17.5964,,26.2533,,10247.3732,,18738.3793,,210.4315,,43.8497
909,10000,5,1000,0.02,10,4,4.9933,,30.7727,,6927.8895,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.02_p10_s4/benchmark',1069.2078,,35.766
910,10000,5,1000,0.02,15,0,29.9732,,32.2024,,4724.8609,,6395.7699,,441.0125,,62.175599999999996
911,10000,5,1000,0.02,15,1,7.1844,,37.7453,,4299.476,,24859.8714,,242.5478,,44.9297
912,10000,5,1000,0.02,15,2,17.3056,,29.0646,,3937.4454,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.02_p15_s2/benchmark',418.2079,,46.3702
913,10000,5,1000,0.02,15,3,145.0863,,31.5233,,2510.7898,,22468.8111,,843.7664,,176.6096
914,10000,5,1000,0.02,15,4,11.4871,,30.467,,1848.946,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.02_p15_s4/benchmark',254.9833,,41.9541
915,10000,5,1000,0.05,5,0,27.8176,,26.539,,1723.994,,26712.5599,,2395.7085,,54.3566
916,10000,5,1000,0.05,5,1,23.5053,,25.7105,,2663.0112,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.05_p5_s1/benchmark',438.5382,,49.2158
917,10000,5,1000,0.05,5,2,11.6319,,27.5286,,5495.5576,,11403.6618,,576.5334,,39.1605
918,10000,5,1000,0.05,5,3,71.3092,,28.7704,,7334.7112,,27793.9075,,288.8137,,100.0796
919,10000,5,1000,0.05,5,4,3.9813,,26.3259,,1930.7959,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.05_p5_s4/benchmark',787.2387,,30.3072
920,10000,5,1000,0.05,10,0,26.7291,,28.3226,,2270.9494,,25389.8578,,632.289,,55.0517
921,10000,5,1000,0.05,10,1,7.0059,,27.3499,,4311.7543,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.05_p10_s1/benchmark',1054.5964,,34.3558
922,10000,5,1000,0.05,10,2,6.4664,,29.6043,,5744.8211,,18908.7821,,783.3993,,36.0707
923,10000,5,1000,0.05,10,3,32.2067,,29.7648,,5681.5733,,21696.3119,,2047.0164,,61.9715
924,10000,5,1000,0.05,10,4,20.2177,,31.1102,,3079.1199,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.05_p10_s4/benchmark',2031.2546,,51.3279
925,10000,5,1000,0.05,15,0,31.1668,,30.1158,,2392.7423,,7367.7537,,1335.7431,,61.2826
926,10000,5,1000,0.05,15,1,10.1227,,33.8307,,5607.2711,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.05_p15_s1/benchmark',572.9455,,43.9534
927,10000,5,1000,0.05,15,2,7.4562,,29.3677,,2476.0454,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.05_p15_s2/benchmark',929.3022,,36.8239
928,10000,5,1000,0.05,15,3,22.8768,,32.9695,,3201.0006,,24584.0811,,2756.3045,,55.8463
929,10000,5,1000,0.05,15,4,10.5777,,35.5134,,1615.6775,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.05_p15_s4/benchmark',620.3555,,46.0911
930,10000,5,1000,0.1,5,0,25.4153,,28.0568,,1190.8829,,28546.1837,,1370.7072,,53.4721
931,10000,5,1000,0.1,5,1,46.4204,,29.2508,,1322.2204,,30327.0915,,892.2293,,75.6712
932,10000,5,1000,0.1,5,2,7.7168,,39.3022,,4015.4405,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.1_p5_s2/benchmark',618.2012,,47.019
933,10000,5,1000,0.1,5,3,200.4856,,27.8704,,5832.9455,,33164.5736,,384.1145,,228.356
934,10000,5,1000,0.1,5,4,8.1825,,29.8263,,1302.9378,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.1_p5_s4/benchmark',1650.9021,,38.0088
935,10000,5,1000,0.1,10,0,18.0063,,26.9973,,1716.2889,,25530.1106,,1366.2425,,45.0036
936,10000,5,1000,0.1,10,1,9.2029,,33.4646,,3977.4853,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.1_p10_s1/benchmark',1516.584,,42.6675
937,10000,5,1000,0.1,10,2,6.9582,,30.5988,,2795.872,,19178.7435,,1169.9862,,37.557
