,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy_given_clusters,error_given_clusters,accuracy_given_k_kmeans,error_given_k_kmeans,accuracy_kmeans,error_kmeans,accuracy_phertilizer,error_phertilizer,accuracy_given_k_kmeans_post,error_given_k_kmeans_post,accuracy_kmeans_post,error_kmeans_post,accuracy_pharming,error_pharming
1010,10000,10,500,0.05,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s0/solution_0/B.csv',0.9003415712276471,,0.4444444444444444,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s0/solution_0/B.csv',0.9003415712276471,,0.0,
1011,10000,10,500,0.05,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s1/solution_0/B.csv',0.403,,0.0952,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s1/solution_0/B.csv',0.403,,0.1112,
1012,10000,10,500,0.05,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s2/solution_0/B.csv',0.8015873015873016,,0.12232142857142857,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s2/solution_0/B.csv',0.8015873015873016,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p10_s2/cn_genotypes.csv'
1013,10000,10,500,0.05,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s3/solution_0/B.csv',0.9743589743589743,,0.09812623274161736,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s3/solution_0/B.csv',0.9990138067061144,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p10_s3/cn_genotypes.csv'
1014,10000,10,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s4/solution_0/B.csv',0.907309105757452,,0.20681910984075133,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p10_s4/solution_0/B.csv',0.9969375255206206,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p10_s4/cn_genotypes.csv'
1015,10000,10,500,0.05,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s0/solution_0/B.csv',0.9824736108344951,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s0/solution_0/B.csv',0.9982075283808006,,0.01314479187412866,
1016,10000,10,500,0.05,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s1/solution_0/B.csv',0.4994038155802862,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s1/solution_0/B.csv',0.4994038155802862,,0.09956279809220986,
1017,10000,10,500,0.05,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s2/solution_0/B.csv',0.7460633844927247,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s2/solution_0/B.csv',0.7847319115008969,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p15_s2/cn_genotypes.csv'
1018,10000,10,500,0.05,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s3/solution_0/B.csv',0.9812348668280871,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s3/solution_0/B.csv',0.9981840193704601,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p15_s3/cn_genotypes.csv'
1019,10000,10,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.05_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s4/solution_0/B.csv',0.6957391478295659,,0.09631926385277055,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.05_p15_s4/solution_0/B.csv',0.6957391478295659,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p15_s4/cn_genotypes.csv'
1020,10000,10,500,0.1,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s0/solution_0/B.csv',0.8210484032938341,,0.3577023498694517,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s0/solution_0/B.csv',0.9949789114279975,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s0/cn_genotypes.csv'
1021,10000,10,500,0.1,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s1/solution_0/B.csv',0.8694164989939638,,0.7770623742454729,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s1/solution_0/B.csv',1.0,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s1/cn_genotypes.csv'
1022,10000,10,500,0.1,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s2/solution_0/B.csv',0.8186433793663688,,0.5196994313566207,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s2/solution_0/B.csv',1.0,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s2/cn_genotypes.csv'
1023,10000,10,500,0.1,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s3/solution_0/B.csv',0.837288817377313,,0.6367658889782783,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s3/solution_0/B.csv',0.99597747385358,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s3/cn_genotypes.csv'
1024,10000,10,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s4/solution_0/B.csv',0.8714981729598051,,0.908952496954933,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p5_s4/solution_0/B.csv',1.0,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s4/cn_genotypes.csv'
1025,10000,10,500,0.1,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s0/solution_0/B.csv',0.8627687361864577,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n10000_m10_size500_cov0.1_p10_s0/tree.txt',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s0/solution_0/B.csv',0.9987944544906571,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p10_s0/cn_genotypes.csv'
1026,10000,10,500,0.1,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s1/solution_0/B.csv',0.8938,,0.0932,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s1/solution_0/B.csv',0.9996,,0.1112,
1027,10000,10,500,0.1,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s2/solution_0/B.csv',0.8015873015873016,,0.1461309523809524,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s2/solution_0/B.csv',0.8015873015873016,,0.22043650793650793,
1028,10000,10,500,0.1,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s3/solution_0/B.csv',0.5061143984220907,,0.09812623274161736,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s3/solution_0/B.csv',0.5061143984220907,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p10_s3/cn_genotypes.csv'
1029,10000,10,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s4/solution_0/B.csv',0.8895467537770518,,0.20681910984075133,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p10_s4/solution_0/B.csv',0.9993875051041241,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p10_s4/cn_genotypes.csv'
1030,10000,10,500,0.1,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s0/solution_0/B.csv',0.9852619000199163,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s0/solution_0/B.csv',0.9992033459470225,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p15_s0/cn_genotypes.csv'
1031,10000,10,500,0.1,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s1/solution_0/B.csv',0.5735294117647058,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s1/solution_0/B.csv',0.6126788553259142,,0.0,
1032,10000,10,500,0.1,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s2/solution_0/B.csv',0.9290412597169623,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s2/solution_0/B.csv',0.9990033884791708,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p15_s2/cn_genotypes.csv'
1033,10000,10,500,0.1,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s3/solution_0/B.csv',0.9521791767554479,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s3/solution_0/B.csv',0.9995964487489911,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p15_s3/cn_genotypes.csv'
1034,10000,10,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size500_cov0.1_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s4/solution_0/B.csv',0.8747749549909982,,0.09631926385277055,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size500_cov0.1_p15_s4/solution_0/B.csv',0.9975995199039808,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p15_s4/cn_genotypes.csv'
1035,10000,10,1000,0.02,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s0/solution_0/B.csv',0.8155426975259378,,0.3038707102952913,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s0/solution_0/B.csv',0.953611332801277,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s0/cn_genotypes.csv'
1036,10000,10,1000,0.02,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s1/solution_0/B.csv',0.7775100401606426,,0.7409638554216867,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s1/solution_0/B.csv',0.9764056224899599,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s1/cn_genotypes.csv'
1037,10000,10,1000,0.02,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s2/solution_0/B.csv',0.8432066316215123,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n10000_m10_size1000_cov0.02_p5_s2/tree.txt',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s2/solution_0/B.csv',1.0,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s2/cn_genotypes.csv'
1038,10000,10,1000,0.02,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s3/solution_0/B.csv',0.8459993976508383,,0.48870595321754845,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s3/solution_0/B.csv',0.9509085433189439,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s3/cn_genotypes.csv'
1039,10000,10,1000,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s4/solution_0/B.csv',0.8727511623205984,,0.41520113199919145,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p5_s4/solution_0/B.csv',1.0,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s4/cn_genotypes.csv'
1040,10000,10,1000,0.02,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s0/solution_0/B.csv',0.9002909017955663,,0.3946734878122179,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s0/solution_0/B.csv',0.9002909017955663,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s0/cn_genotypes.csv'
1041,10000,10,1000,0.02,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s1/solution_0/B.csv',0.6771031309392818,,0.10153045913774132,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s1/solution_0/B.csv',0.6771031309392818,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s1/cn_genotypes.csv'
1042,10000,10,1000,0.02,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s2/solution_0/B.csv',0.8874191944306316,,0.21640974639482843,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s2/solution_0/B.csv',0.8874191944306316,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s2/cn_genotypes.csv'
1043,10000,10,1000,0.02,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s3/solution_0/B.csv',0.9321580667525008,,0.0009408735267901357,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s3/solution_0/B.csv',0.9792017430920076,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s3/cn_genotypes.csv'
1044,10000,10,1000,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s4/solution_0/B.csv',0.9344495180111618,,0.2012683916793506,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p10_s4/solution_0/B.csv',0.9907661085743278,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s4/cn_genotypes.csv'
1045,10000,10,1000,0.02,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s0/solution_0/B.csv',0.8658889221258351,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s0/solution_0/B.csv',0.8719712832784924,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s0/cn_genotypes.csv'
1046,10000,10,1000,0.02,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s1/solution_0/B.csv',0.9730214036834246,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s1/solution_0/B.csv',0.9775012444001991,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s1/cn_genotypes.csv'
1047,10000,10,1000,0.02,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s2/solution_0/B.csv',0.492367554624364,,0.04993514915693904,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s2/solution_0/B.csv',0.492367554624364,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s2/cn_genotypes.csv'
1048,10000,10,1000,0.02,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s3/solution_0/B.csv',0.9906419802777219,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s3/solution_0/B.csv',0.9955725498088146,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s3/cn_genotypes.csv'
1049,10000,10,1000,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.02_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s4/solution_0/B.csv',0.9063,,0.0052,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.02_p15_s4/solution_0/B.csv',0.9677,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s4/cn_genotypes.csv'
1050,10000,10,1000,0.05,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.05_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s0/solution_0/B.csv',0.8844772545889864,,0.4652833200319234,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s0/solution_0/B.csv',0.9841380686352753,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s0/cn_genotypes.csv'
1051,10000,10,1000,0.05,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.05_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s1/solution_0/B.csv',0.8017068273092369,,0.748995983935743,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s1/solution_0/B.csv',0.9978915662650603,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s1/cn_genotypes.csv'
1052,10000,10,1000,0.05,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.05_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s2/solution_0/B.csv',0.9255964415689446,,0.22791144359078042,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s2/solution_0/B.csv',1.0,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s2/cn_genotypes.csv'
1053,10000,10,1000,0.05,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.05_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s3/solution_0/B.csv',0.8660777030418633,,0.5157614697319546,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s3/solution_0/B.csv',0.9878526252384299,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s3/cn_genotypes.csv'
1054,10000,10,1000,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n10000_m10_size1000_cov0.05_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s4/solution_0/B.csv',0.855265817667273,,0.2548514251061249,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n10000_m10_size1000_cov0.05_p5_s4/solution_0/B.csv',1.0,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s4/cn_genotypes.csv'
